timestamp,cpu_percent,memory_percent,disk_percent,network_in_bytes,network_out_bytes,connections_count,memory_available_gb,disk_free_gb,error_count,warning_count,critical_count,service_failures,auth_failures,ssh_attempts,is_failure,time_until_failure,target
2025-07-05T12:17:52.004417,89.65487709862958,89.24512864289319,86.12086097575256,876981.7244431456,781940.5437219717,17.553431377504236,13.252907208115337,37.04740815146464,10,4,1,1,0,0,0,0.36666666666666664,1
2025-07-05T12:18:52.004417,94.66722300861446,95.3793740309331,85.99032245591083,350098.1931428447,213410.56642969372,193.4247153114024,5.081262363669665,17.948144909672003,7,5,1,1,0,1,0,0.35,1
2025-07-05T12:19:52.004417,96.94718885430208,90.53920781099022,90.63534931841957,17522.90984058673,187621.09029230798,330.9035980377372,6.636390217059444,98.42343859549963,14,3,1,1,0,0,0,0.3333333333333333,1
2025-07-05T12:20:52.004417,91.40907263683214,86.77435587315846,87.91832606873878,653618.294266911,54643.4907514349,163.5687251225326,3.241478532130286,62.21587328168805,8,6,1,1,0,0,0,0.31666666666666665,1
2025-07-05T12:21:52.004417,92.43276603436632,100.0,92.6854499379692,881443.5645754867,586430.3611008183,391.51466576327266,4.730607339497018,71.03643261301612,10,2,1,1,0,0,0,0.3,1
2025-07-05T12:22:52.004417,96.3618123444766,90.22980200542528,90.32373438912244,822599.887706261,217274.07669885125,139.1507459501145,4.127913104487816,78.85570882290075,9,6,1,1,0,0,0,0.2833333333333333,1
2025-07-05T12:23:52.004417,87.74092433898095,92.14759807533737,90.97014100808127,649593.4901051327,82622.25564262654,76.33551204543956,3.335141883129631,66.73795733520308,11,3,1,1,0,0,0,0.26666666666666666,1
2025-07-05T12:24:52.004417,88.10050192255578,97.05575713828568,87.95801362529853,404625.92037813144,678672.278825565,384.3585541665761,15.878899274621663,41.085699585723646,9,2,1,1,0,0,0,0.25,1
2025-07-05T12:25:52.004417,92.72751043640417,82.02071140314283,93.1937545601531,446403.784564519,347231.4098879034,419.6027957836286,12.376689354997964,38.912965607252126,4,7,1,1,0,0,0,0.23333333333333334,1
2025-07-05T12:26:52.004417,95.9638436484538,93.66355407112772,89.76351441058057,639977.1156996299,173749.57512963394,344.55089311942476,7.408045409227519,63.23759176198357,13,5,1,1,0,0,0,0.21666666666666667,1
2025-07-05T12:27:52.004417,84.33888308802062,90.27205280334903,92.2687268034233,59372.55986372058,560709.805521376,51.49131606891805,14.556186559134126,91.64056772621193,12,8,1,1,0,0,0,0.2,1
2025-07-05T12:28:52.004417,94.53105574563794,87.41354461250128,86.3450918788923,29256.64336268875,137930.87459790762,94.86977907235692,1.8161519162526694,69.09912609605607,13,5,1,1,0,0,0,0.18333333333333332,1
2025-07-05T12:29:52.004417,89.82427710707286,90.04262327469426,95.73781124292856,897385.3894633863,137037.96821920964,132.68279484641909,9.140518708849676,81.91093342171227,11,4,1,1,0,0,0,0.16666666666666666,1
2025-07-05T12:30:52.004417,88.58687371649454,87.02520507965801,91.72420272667055,324339.1182547645,481829.068179735,302.36482439691594,5.310304926129951,63.32377641687325,2,5,1,1,0,0,0,0.15,1
2025-07-05T12:31:52.004417,92.89905059765843,90.55195153628381,91.60358426956954,24478.92039550572,376121.7440802994,64.26676883694944,6.287131623935491,25.618322767499514,11,5,1,1,0,0,0,0.13333333333333333,1
2025-07-05T12:32:52.004417,86.2082591578669,90.14233750135192,92.97263830220501,334881.0780773891,208680.46575089206,402.1591811091797,10.367770230465208,52.12589143836081,13,6,1,1,0,0,0,0.11666666666666667,1
2025-07-05T12:33:52.004417,86.60383118306291,100.0,86.00207964633998,953702.794512308,783839.1197009863,333.36290467693937,8.764721335264076,25.06307776539862,8,6,1,1,0,0,0,0.1,1
2025-07-05T12:34:52.004417,84.3757244333364,77.61066236273523,89.84952427473553,613459.2375728323,56909.59170474502,258.16594819586913,14.0633585504,29.211536452507193,15,4,1,1,0,0,0,0.08333333333333333,1
2025-07-05T12:35:52.004417,91.25526189765131,80.18224945691298,90.91172725943969,86283.41054723872,444937.97993876383,426.21691203289606,10.237658416318537,36.309656425837005,7,3,1,1,0,0,0,0.06666666666666667,1
2025-07-05T12:36:52.004417,88.61542533564422,83.23358442834231,91.81092248548387,503767.1776524838,926287.8912931702,409.35381072204126,5.847846772476901,98.40381052201266,5,6,1,1,0,0,0,0.05,1
2025-07-05T12:37:52.004417,90.1182051633179,94.40520586338336,91.71771603842011,693216.2424165128,867751.2473229433,189.56375670659003,1.6482054932499748,97.68858734839726,4,7,1,1,1,0,0,0.03333333333333333,1
2025-07-05T12:38:52.004417,89.17628693936933,78.27664207514266,93.25007799599271,977205.7236884009,582539.2494490162,434.7680555715977,15.299385945494349,70.78191643077933,3,3,1,1,0,0,0,0.016666666666666666,1
2025-07-05T12:39:52.004417,90.05725457889486,88.26157273981735,82.62733397406237,634805.501227184,827851.727796337,219.56952546694026,10.616791975779691,95.82150014516428,13,3,1,1,0,0,1,0.18333333333333332,1
2025-07-05T12:40:52.004417,97.45626512214506,89.33766289087832,90.36988009632903,601774.8352317173,610371.5113216571,284.6320062650159,14.72043615281822,70.69969642301817,14,0,1,1,0,1,0,0.16666666666666666,1
2025-07-05T12:41:52.004417,83.32814362517018,87.66638354812407,86.5996892916,107199.51549163846,906835.6301999813,498.84866580398204,3.4617165939368544,14.907030299045175,11,3,1,1,0,0,0,0.15,1
2025-07-05T12:42:52.004417,87.37807192647259,92.22133040209127,83.80435733091377,958842.153304589,206811.38688708466,330.8673656130618,1.6509504123407779,15.977476403329144,6,7,1,1,0,0,0,0.13333333333333333,1
2025-07-05T12:43:52.004417,85.83698372131308,88.63861158542723,90.79739533882677,944387.9035125433,611137.7464593552,360.76650760813743,12.429546168957302,33.653284709764755,2,2,1,1,0,0,0,0.11666666666666667,1
2025-07-05T12:44:52.004417,86.92325023749453,90.38396441036276,86.43767419773555,593512.8491570525,543945.9682509252,58.53765276583411,5.781975426258268,14.614329921683794,12,2,1,1,0,0,0,0.1,1
2025-07-05T12:45:52.004417,95.78350951353396,89.89807099976768,88.59636417679023,73611.22709162043,569249.9130347284,283.75390752924454,13.749636506643933,99.63919458514947,5,8,1,1,0,0,0,0.08333333333333333,1
2025-07-05T12:46:52.004417,95.05861405948937,89.66008743842922,88.38291300834527,314161.8146441675,665412.3625584296,421.41839990880607,6.405671823348543,48.421187859055344,9,3,1,1,1,0,0,0.06666666666666667,1
2025-07-05T12:47:52.004417,88.17329758558549,88.76722017527267,91.28360739693244,726033.1165778222,674562.3250665708,174.67840999369665,3.546654096371832,62.26849827570278,8,2,1,1,0,0,0,0.05,1
2025-07-05T12:48:52.004417,85.95056068063148,93.00614983468269,94.87425842750224,958739.043624033,22418.426756490146,371.93979878818965,15.38179965910612,87.60445564176453,11,7,1,1,0,0,0,0.03333333333333333,1
2025-07-05T12:49:52.004417,84.51886827278705,86.54406687520155,87.85495553554064,517283.7940959334,214234.43344471627,272.8504774901953,13.530435312683387,65.42132968912469,11,8,1,1,0,0,0,0.016666666666666666,1
2025-07-05T12:50:52.004417,87.6969583383302,90.30907755525762,89.07484702103484,183512.1178986714,311934.0073260183,259.8473621081272,13.945404222244354,47.50030748857334,10,5,1,1,0,0,1,0.4,1
2025-07-05T12:51:52.004417,87.10421009213948,92.76391109934968,87.2931239068709,356810.79834912857,372965.4805669957,165.9555075985454,10.317001102724971,24.783729734856156,13,4,1,1,0,0,0,0.3833333333333333,1
2025-07-05T12:52:52.004417,82.03099625126947,83.67079060517523,90.68808072911284,64762.20867500389,331027.33101036196,123.25876758482536,14.334874578344985,14.945810848176393,4,6,1,1,0,0,0,0.36666666666666664,1
2025-07-05T12:53:52.004417,85.0911477399874,88.88341946167391,91.10100004924652,690301.2051579519,869889.4903181207,400.4866672138886,6.197425947652375,79.695868331553,11,9,1,1,0,0,0,0.35,1
2025-07-05T12:54:52.004417,86.83096317507722,95.29668252156199,88.58781956852278,20212.471753303413,113089.16539887722,495.3769542508,5.205912678855258,97.7988874351558,11,2,1,1,0,0,0,0.3333333333333333,1
2025-07-05T12:55:52.004417,94.55475186530926,88.29925148782795,87.10905492242567,781152.2466107038,991516.1805902235,270.2874091783406,11.241692502911956,31.35827448052764,10,3,1,1,0,0,0,0.31666666666666665,1
2025-07-05T12:56:52.004417,90.38146133621719,96.39658140997476,90.23570754368271,333321.84640414617,593065.9892375612,252.5265455154459,15.18606939103441,77.28171724486992,9,6,1,1,1,0,0,0.3,1
2025-07-05T12:57:52.004417,87.4252973766899,80.05114662360202,87.45841514359046,800147.101536297,834421.2480815867,159.0494140379729,8.035216458291819,88.6437798652047,9,6,1,1,0,0,0,0.2833333333333333,1
2025-07-05T12:58:52.004417,82.49208710842827,95.33297621621954,84.53667072694415,556559.4259457259,405250.76248676184,220.2335170463367,4.401543300261498,51.02943295816926,12,3,1,1,0,0,0,0.26666666666666666,1
2025-07-05T12:59:52.004417,85.53630990685309,85.67094047198785,91.91714663607426,879305.7328613189,457437.6604274455,211.34095344598518,9.32513629712277,31.910861077458918,6,4,1,1,0,0,0,0.25,1
2025-07-05T13:00:52.004417,88.6950143276512,85.38206246255955,88.43442227707904,489782.9536717106,746974.880082378,63.83128095583938,7.370252375454406,11.600662713623509,8,4,1,1,0,0,0,0.23333333333333334,1
2025-07-05T13:01:52.004417,91.7442109891185,92.70678716021446,96.1181158268933,688596.3856976399,513223.73381494,243.06898238130196,10.676461684639799,60.17270940780884,8,6,1,1,0,0,0,0.21666666666666667,1
2025-07-05T13:02:52.004417,84.68599118015752,97.48503218744818,92.41636950799978,471765.45060435607,876475.7609141645,227.4594720800671,5.2736293456264765,90.641397066546,7,8,1,1,0,1,0,0.2,1
2025-07-05T13:03:52.004417,89.30644942517426,96.88960606453801,90.98090746248089,86578.52985292593,946920.5300984689,152.94470471837684,4.396970375160924,21.622276365970087,13,4,1,1,0,0,0,0.18333333333333332,1
2025-07-05T13:04:52.004417,84.17827298452055,85.6094775694892,91.88475302861428,220704.62349133485,947279.8003193641,477.5353262883972,15.856985980923646,82.68936414173021,11,4,1,1,0,1,0,0.16666666666666666,1
2025-07-05T13:05:52.004417,85.30284843163231,93.15137884854119,89.13587829943313,249649.48680799876,235309.55664730506,104.44961772464939,9.621335359831065,39.52931282576396,5,6,1,1,0,0,0,0.15,1
2025-07-05T13:06:52.004417,87.73419221505272,93.16578594499607,91.60699094778789,879444.1014448501,937744.4200573107,208.70536604973262,9.53153653784316,81.15935734410498,7,4,1,1,0,0,0,0.13333333333333333,1
2025-07-05T13:07:52.004417,90.12265754267833,92.12362782221928,89.71614421000123,798384.8065852681,128076.91521844309,204.0111369488473,5.0719099453148635,36.249289345084335,5,4,1,1,0,0,0,0.11666666666666667,1
2025-07-05T13:08:52.004417,92.37292341523808,89.41870328162628,90.86412593886799,599391.1005403955,242301.2699032619,250.32516732716908,2.1117876157893707,13.126793133009425,13,3,1,1,0,0,0,0.1,1
2025-07-05T13:09:52.004417,91.03295937547507,90.03987526118111,89.01851984438622,869589.6574213497,73199.7402429817,439.18400346980616,8.864289750621268,46.74400965337833,14,5,1,1,0,0,0,0.08333333333333333,1
2025-07-05T13:10:52.004417,87.18715483071828,88.47885484281193,88.55481548883746,919060.3461748981,670272.6707504025,16.587581551873964,4.069382088385298,71.45535394260091,14,4,1,1,0,0,0,0.06666666666666667,1
2025-07-05T13:11:52.004417,94.59607420125907,90.87164356904243,94.91242336850074,804866.9462377029,736757.7145080623,463.41157106855314,7.70251345779893,25.58128952486402,5,3,1,1,0,0,0,0.05,1
2025-07-05T13:12:52.004417,89.02313224384918,90.18474818860476,90.57438228671779,184280.78971487962,679390.0298779915,384.0568172939457,7.440141750561617,87.54693456209927,6,9,1,1,0,0,0,0.03333333333333333,1
2025-07-05T13:13:52.004417,83.42997659815214,85.66477617113745,92.07733841259088,35946.891642637405,769461.9723378962,364.1363662418673,15.459301380824307,93.76401000992892,10,3,1,1,0,1,0,0.016666666666666666,1
2025-07-05T13:14:52.004417,89.5430939830601,89.91684254018938,87.04980028046063,190158.3759062288,361881.55124696944,432.38868090370823,7.365072096944135,92.41222150464738,10,7,1,1,1,1,1,0.43333333333333335,1
2025-07-05T13:15:52.004417,86.09869060234116,93.20856527848952,85.76195203610892,585928.5284385985,348747.4519603662,332.122589352385,1.2347097691309896,15.793739516353565,10,1,1,1,0,0,0,0.4166666666666667,1
2025-07-05T13:16:52.004417,85.8869305002034,86.4020465854855,86.15889403945009,78792.19424205997,192507.57189047278,456.5221966019204,1.2894869834047715,68.80887317569258,18,4,1,1,0,0,0,0.4,1
2025-07-05T13:17:52.004417,87.26815694500695,85.33619797688343,85.4192776209812,800823.0327564026,972184.3530252151,115.23210598161131,3.803679471858639,50.944156461770014,14,6,1,1,0,0,0,0.3833333333333333,1
2025-07-05T13:18:52.004417,90.40604021384368,91.04882656657593,92.87683306494746,187722.62529225022,542493.3501206121,148.4244300551968,5.852010020957449,41.63752374371923,9,3,1,1,0,0,0,0.36666666666666664,1
2025-07-05T13:19:52.004417,98.38645477035442,87.7865588646735,86.10266402348412,61491.70398501933,687134.3947763037,288.23478478579614,6.241376690406821,73.46700810256192,11,5,1,1,0,0,0,0.35,1
2025-07-05T13:20:52.004417,83.45086363646627,87.49697061646924,89.98045377010166,496868.00809384073,473234.1917376528,162.24472654353806,14.056077549131498,25.338988169199638,10,4,1,1,0,0,0,0.3333333333333333,1
2025-07-05T13:21:52.004417,83.3794802474985,98.62449609202363,89.41961449617187,813529.9857160632,99654.21571300668,44.10000522419139,3.304472805899,78.79601002503755,12,5,1,1,0,0,0,0.31666666666666665,1
2025-07-05T13:22:52.004417,85.64348624771272,98.88432306625495,89.17488689014348,986412.1779088146,442065.2365458819,263.91062174812384,8.827235520748834,58.549091993914246,2,2,1,1,0,0,0,0.3,1
2025-07-05T13:23:52.004417,88.82030308051183,90.31702753962543,85.5871943827158,806403.4455172607,888543.2734389519,427.1315312557823,7.500504230452523,78.28064962181028,7,6,1,1,0,0,0,0.2833333333333333,1
